age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,response,predicted_probability,predicted_response
69,retired,married,Secondary_Education,yes,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7851304435702547,1
49,management,divorced,Tertiary_Education,yes,yes,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7893497374764887,1
31,admin.,single,Tertiary_Education,no,no,cellular,aug,tue,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.883,5076.2,1,0.8476873715645145,1
31,admin.,single,Tertiary_Education,no,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.8249242003633845,1
50,management,married,Tertiary_Education,no,no,cellular,aug,tue,3,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.883,5076.2,0,0.8146041925860892,1
31,admin.,single,Tertiary_Education,no,no,telephone,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7160667319045472,1
45,services,married,Secondary_Education,no,no,cellular,aug,tue,3,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7600150206332352,1
60,retired,married,Secondary_Education,no,no,cellular,aug,tue,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.883,5076.2,0,0.8172170106959694,1
30,admin.,single,Tertiary_Education,no,no,cellular,aug,tue,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,0,0.7841990460377047,1
30,admin.,single,Tertiary_Education,yes,yes,cellular,aug,tue,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.883,5076.2,0,0.837789898060856,1
58,technician,married,professional.course,no,no,cellular,aug,tue,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.7886657803368922,1
33,admin.,single,Secondary_Education,yes,no,cellular,aug,tue,3,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.7857520929445211,1
26,student,single,professional.course,yes,no,cellular,aug,tue,2,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,1,0.7541607862091442,1
59,retired,married,Secondary_Education,yes,no,cellular,aug,tue,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,0,0.7371627821425142,1
29,technician,single,professional.course,yes,yes,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7970407420249689,1
50,blue-collar,married,unknown,yes,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7742535632533165,1
61,entrepreneur,married,Tertiary_Education,yes,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.7963666252871302,1
52,management,married,Secondary_Education,yes,yes,cellular,aug,tue,1,contacted_in_first_10_days,more_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,1,0.7673189575297941,1
52,management,married,Secondary_Education,no,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.7806150119616727,1
42,admin.,single,Tertiary_Education,no,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.8257661503728086,1
70,retired,married,professional.course,no,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.8018744576587479,1
27,admin.,single,Tertiary_Education,yes,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.8187479460547856,1
27,admin.,single,Tertiary_Education,yes,no,cellular,aug,tue,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.883,5076.2,0,0.8421604970180726,1
49,technician,married,professional.course,yes,no,cellular,aug,tue,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,0,0.7416074598130291,1
30,admin.,married,Tertiary_Education,no,no,cellular,aug,tue,3,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.883,5076.2,1,0.8225856297563475,1
69,entrepreneur,married,Tertiary_Education,yes,no,cellular,aug,tue,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,0,0.7518962244868914,1
28,admin.,single,Tertiary_Education,no,no,cellular,aug,tue,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,0,0.784019275368226,1
33,student,single,unknown,yes,yes,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.8018137733564952,1
41,admin.,single,Tertiary_Education,yes,no,cellular,aug,tue,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.8136355146335524,1
54,admin.,single,Tertiary_Education,yes,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.8208657587900047,1
60,admin.,married,professional.course,no,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.8021072573116995,1
57,admin.,married,Tertiary_Education,yes,no,cellular,aug,tue,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,1,0.7623355808948085,1
35,admin.,married,Tertiary_Education,no,yes,cellular,aug,tue,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,1,0.7612957583234483,1
35,admin.,single,Tertiary_Education,no,yes,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.8202565345203858,1
70,retired,married,Primary_Education,yes,yes,cellular,aug,tue,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.883,5076.2,1,0.8062703890357464,1
26,admin.,single,Tertiary_Education,no,no,cellular,aug,tue,1,contacted_after_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.883,5076.2,1,0.8371007578503152,1
67,retired,married,Tertiary_Education,no,no,cellular,aug,tue,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,0,0.7692572721959763,1
56,retired,married,Secondary_Education,yes,yes,cellular,aug,tue,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.883,5076.2,0,0.8055437546680969,1
44,management,married,Tertiary_Education,no,no,cellular,aug,tue,2,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,1,0.7489081067219147,1
47,admin.,married,Tertiary_Education,yes,no,cellular,aug,tue,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,0,0.7613722115418018,1
58,technician,married,professional.course,yes,no,cellular,aug,tue,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.7819115413829902,1
59,admin.,divorced,professional.course,no,no,cellular,aug,tue,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,1,0.75744668378829,1
59,admin.,divorced,professional.course,no,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.8018610373311615,1
69,blue-collar,married,unknown,yes,no,cellular,aug,tue,3,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7612507867563149,1
59,admin.,divorced,professional.course,unknown,unknown,cellular,aug,tue,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.883,5076.2,1,0.8210714330957045,1
34,admin.,divorced,Tertiary_Education,no,no,cellular,aug,tue,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.8037782384639218,1
30,admin.,married,Tertiary_Education,yes,no,cellular,aug,tue,3,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,0,0.7442476515035497,1
50,blue-collar,married,unknown,yes,yes,cellular,aug,tue,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.760762397521439,1
70,retired,married,Secondary_Education,yes,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7852200066596632,1
59,blue-collar,married,Primary_Education,no,no,cellular,aug,tue,3,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7546346330599636,1
58,admin.,married,Tertiary_Education,no,no,cellular,aug,tue,4,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.7926238499765891,1
49,admin.,married,Tertiary_Education,yes,no,cellular,aug,tue,2,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,1,0.753945329203744,1
35,technician,single,Tertiary_Education,yes,no,cellular,aug,tue,3,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.8004435466203539,1
57,management,married,Tertiary_Education,yes,no,cellular,aug,tue,1,contacted_in_first_10_days,less_than_3_times,failure,-2.9,92.201,-31.4,0.883,5076.2,0,0.7853221114509374,1
57,management,married,Tertiary_Education,no,no,cellular,aug,tue,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,0,0.8022550302302296,1
42,management,divorced,unknown,yes,no,cellular,aug,wed,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7712867983188388,1
66,retired,married,unknown,no,no,cellular,aug,wed,3,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7833847408062073,1
62,management,married,Tertiary_Education,yes,yes,cellular,aug,wed,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7779282047151552,1
27,admin.,single,Tertiary_Education,yes,no,cellular,aug,wed,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.8073043440694666,1
60,management,married,Tertiary_Education,no,no,cellular,aug,wed,4,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7762101581448172,1
27,admin.,single,Tertiary_Education,yes,no,cellular,aug,wed,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.8073043440694666,1
36,admin.,divorced,Tertiary_Education,no,yes,cellular,aug,wed,2,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,1,0.8190239352160177,1
66,retired,unknown,Primary_Education,yes,no,cellular,aug,wed,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7769067443849148,1
42,management,divorced,unknown,yes,no,cellular,aug,wed,2,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,1,0.7993273691097769,1
31,blue-collar,single,Tertiary_Education,no,no,cellular,aug,wed,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7935941812546915,1
48,admin.,married,Secondary_Education,no,no,cellular,aug,wed,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7783722827329902,1
25,admin.,single,Secondary_Education,yes,yes,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7875785003629704,1
26,student,single,Primary_Education,yes,no,cellular,aug,wed,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,1,0.8160731463325602,1
49,admin.,married,Secondary_Education,yes,no,cellular,aug,wed,2,contacted_after_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,1,0.7868549431445947,1
49,admin.,married,Secondary_Education,yes,no,cellular,aug,wed,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.77147805235156,1
26,student,single,Primary_Education,yes,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.7897570504017819,1
25,self-employed,single,Tertiary_Education,no,no,cellular,aug,wed,2,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,0,0.7612162565059919,1
45,blue-collar,single,Primary_Education,yes,no,cellular,aug,wed,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,0,0.8007184010207422,1
27,admin.,single,Tertiary_Education,no,no,cellular,aug,wed,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.8134597790642913,1
45,blue-collar,single,Primary_Education,no,no,cellular,aug,wed,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,0,0.8070339300244489,1
70,retired,married,Tertiary_Education,yes,no,cellular,aug,wed,2,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,1,0.7484485988898777,1
36,admin.,married,Tertiary_Education,yes,no,cellular,aug,wed,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,0,0.7540983011353726,1
42,management,divorced,unknown,no,no,cellular,aug,wed,2,contacted_after_10_days,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,0,0.7530807145234958,1
32,technician,married,professional.course,yes,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.7808733140335851,1
60,retired,married,Tertiary_Education,no,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.8062545969872712,1
40,management,married,Tertiary_Education,unknown,unknown,cellular,aug,wed,2,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,0,0.7342005543112222,1
56,admin.,married,Primary_Education,yes,no,cellular,aug,wed,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,1,0.8062182509908239,1
66,retired,married,unknown,no,no,cellular,aug,wed,2,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,1,0.7441743690075413,1
27,admin.,single,Tertiary_Education,yes,no,cellular,aug,wed,4,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,1,0.7484433171380926,1
37,blue-collar,single,professional.course,yes,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7832092372203313,1
59,technician,married,Tertiary_Education,no,no,cellular,aug,wed,4,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7803178382959074,1
32,technician,single,professional.course,no,no,cellular,aug,wed,2,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,1,0.7519669247297942,1
29,services,married,Secondary_Education,yes,no,cellular,aug,wed,2,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,0,0.7821836057105714,1
48,entrepreneur,divorced,Secondary_Education,no,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.7744396401000333,1
38,admin.,married,Tertiary_Education,no,no,cellular,aug,wed,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,0,0.8302574692344962,1
20,student,single,Primary_Education,yes,no,cellular,aug,wed,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,1,0.742889358827212,1
20,student,single,Primary_Education,yes,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.7892275759017863,1
27,unemployed,single,Secondary_Education,no,no,cellular,aug,wed,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,0,0.8189452207802759,1
33,services,married,Secondary_Education,yes,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.7605268162977044,1
36,admin.,single,Tertiary_Education,yes,no,cellular,aug,wed,1,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,0,0.7720011832812883,1
54,housemaid,married,Tertiary_Education,no,no,cellular,aug,wed,3,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.786152404258664,1
36,admin.,single,Tertiary_Education,no,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.8203825813505506,1
66,retired,unknown,Primary_Education,yes,no,cellular,aug,wed,3,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,1,0.7205078527258801,1
36,admin.,divorced,Tertiary_Education,yes,no,cellular,aug,wed,2,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7920444692951623,1
35,blue-collar,single,Primary_Education,no,no,cellular,aug,wed,3,contacted_first_time,less_than_3_times,failure,-2.9,92.201,-31.4,0.879,5076.2,0,0.7143846834742448,1
28,admin.,single,Tertiary_Education,no,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.8197557888655307,1
28,admin.,single,Tertiary_Education,no,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,1,0.8197557888655307,1
28,admin.,single,Tertiary_Education,no,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.8197557888655307,1
44,admin.,married,Tertiary_Education,yes,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.799644476230906,1
56,admin.,married,Primary_Education,no,no,cellular,aug,wed,2,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,1,0.8059912533873609,1
32,admin.,married,Secondary_Education,no,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7840157210059341,1
29,blue-collar,single,Secondary_Education,yes,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7718133553395485,1
41,services,married,Secondary_Education,unknown,unknown,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.7611566311855635,1
33,admin.,single,Tertiary_Education,unknown,unknown,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.8140435289904323,1
33,admin.,single,Tertiary_Education,no,no,cellular,aug,wed,1,contacted_first_time,never_contacted,nonexistent,-2.9,92.201,-31.4,0.879,5076.2,0,0.8201477338941068,1
45,admin.,married,Tertiary_Education,no,no,cellular,aug,wed,1,contacted_in_first_10_days,less_than_3_times,success,-2.9,92.201,-31.4,0.879,5076.2,0,0.8307806434649926,1
